V1,V2,V3,V4,V5,V6,V7,V8,V9,Y1,Y2,Y3,Y
0.506666667,0.45091843,0.45091843,0.45091843,0.45091843,0.027519604,0.031263266,0.02702414,0.026757455,1,1,0,3
0.04,0.360549768,0.360549768,0.360549768,0.360549768,0.336603377,0.341416954,0.338660374,0.342686514,1,0,0,1
0.64,0.571681013,0.571681013,0.571681013,0.571681013,0.059638025,0.054436914,0.05818969,0.050845702,0,1,1,6
0.493333333,0.517402569,0.517402569,0.517402569,0.517402569,0.078246504,0.078013635,0.073529217,0.068710104,0,1,1,6
0.813333333,0.521362002,0.521362002,0.521362002,0.521362002,0.065690832,0.060740466,0.058158519,0.052342002,1,1,1,7
0.133333333,0.33928849,0.33928849,0.33928849,0.33928849,0.115721724,0.113858324,0.119787962,0.115785795,1,0,1,5
0.2,0.513953035,0.513953035,0.513953035,0.513953035,0.048724009,0.044252274,0.050278345,0.044259862,1,1,0,3
0.893333333,0.505598221,0.505598221,0.505598221,0.505598221,0.041144829,0.039105126,0.033016595,0.031742994,0,1,0,2
0.253333333,0.530127896,0.530127896,0.530127896,0.530127896,0.084083304,0.076472453,0.076769931,0.067171186,0,1,1,6
0.706666667,0.542952751,0.542952751,0.542952751,0.542952751,0.071597295,0.063959979,0.065814314,0.057798942,0,0,1,4
0.84,0.585554061,0.585554061,0.585554061,0.585554061,0.055353079,0.052184366,0.045739122,0.043085449,0,0,1,4
0.773333333,0.496693559,0.496693559,0.496693559,0.496693559,0.068630955,0.062312626,0.061772092,0.054737081,1,1,1,7
0.773333333,0.508358223,0.508358223,0.508358223,0.508358223,0.022228638,0.020139571,0.020216945,0.01798905,1,1,0,3
0.36,0.478488819,0.478488819,0.478488819,0.478488819,0.064073849,0.064180401,0.056382335,0.052984073,1,1,0,3
0.426666667,0.401480739,0.401480739,0.401480739,0.401480739,0.051475517,0.054090809,0.046224802,0.044576575,1,0,0,1
0.8,0.557672872,0.557672872,0.557672872,0.557672872,0.056313199,0.051475447,0.049324991,0.044420181,0,1,1,6
0.253333333,0.48705191,0.48705191,0.48705191,0.48705191,0.087325738,0.078231955,0.082092438,0.071592778,1,1,1,7
0.773333333,0.381054775,0.381054775,0.381054775,0.381054775,0.050213043,0.045459181,0.046379935,0.040692937,1,0,0,1
0.466666667,0.606780879,0.606780879,0.606780879,0.606780879,0.030136302,0.032799244,0.03014383,0.029203182,0,0,0,0
0.053333333,0.569177333,0.569177333,0.569177333,0.569177333,0.342661357,0.34670295,0.35177142,0.355494274,1,1,0,3
0.733333333,0.516055202,0.516055202,0.516055202,0.516055202,0.052659114,0.047197312,0.048640718,0.042528899,0,1,0,2
0.6,0.393987271,0.393987271,0.393987271,0.393987271,0.041310434,0.040692562,0.0421476,0.037783533,1,0,0,1
0.733333333,0.716948594,0.716948594,0.716948594,0.716948594,0.043984801,0.040532851,0.037328394,0.034097546,0,1,0,2
0.906666667,0.61286309,0.61286309,0.61286309,0.61286309,0.071129029,0.067640164,0.063051186,0.058774463,0,1,1,6
0.2,0.313607723,0.313607723,0.313607723,0.313607723,0.099341813,0.089905838,0.098783232,0.087443416,1,0,1,5
0.68,0.298373016,0.298373016,0.298373016,0.298373016,0.017762379,0.01807121,0.019852761,0.017345217,1,0,0,1
0.346666667,0.636465054,0.636465054,0.636465054,0.636465054,0.077710129,0.076785832,0.067927889,0.063012839,0,1,1,6
0.053333333,0.384169943,0.384169943,0.384169943,0.384169943,0.24110582,0.245721942,0.246225692,0.24989208,1,0,0,1
0.84,0.588029511,0.588029511,0.588029511,0.588029511,0.035721231,0.034575177,0.029705008,0.028650589,0,0,0,0
0.4,0.211443829,0.211443829,0.211443829,0.211443829,0.075854614,0.07448316,0.067395913,0.062350835,1,0,1,5
0.48,0.659956766,0.659956766,0.659956766,0.659956766,0.094048119,0.09230877,0.088937587,0.081994486,0,1,1,6
0.373333333,0.47115549,0.47115549,0.47115549,0.47115549,0.063781061,0.064265568,0.055567115,0.052328815,1,1,0,3
0.026666667,0.501407306,0.501407306,0.501407306,0.501407306,0.492984935,0.496840402,0.497076834,0.500685434,0,0,0,0
0.773333333,0.47237614,0.47237614,0.47237614,0.47237614,0.043960015,0.039850805,0.03968009,0.035288737,1,1,0,3
0.226666667,0.369997974,0.369997974,0.369997974,0.369997974,0.076935545,0.069220054,0.075959882,0.066249702,1,1,1,7
0.706666667,0.322524465,0.322524465,0.322524465,0.322524465,0.044392679,0.041499127,0.044110889,0.038583448,1,0,0,1
0.066666667,0.302087257,0.302087257,0.302087257,0.302087257,0.266336461,0.271015946,0.268945797,0.272108484,1,0,0,1
0.746666667,0.518632378,0.518632378,0.518632378,0.518632378,0.054768145,0.049589424,0.049897892,0.044107872,0,0,0,0
0.52,0.363749398,0.363749398,0.363749398,0.363749398,0.07411782,0.074363023,0.069473313,0.06536935,1,0,1,5
0.053333333,0.30918153,0.30918153,0.30918153,0.30918153,0.320109936,0.324934923,0.321162874,0.32488165,1,0,0,1
0.466666667,0.53022693,0.53022693,0.53022693,0.53022693,0.048491256,0.051483363,0.045287261,0.043723596,1,1,0,3
0.52,0.250043346,0.250043346,0.250043346,0.250043346,0.035005893,0.038911129,0.032614086,0.032213303,1,1,0,3
0.64,0.371976312,0.371976312,0.371976312,0.371976312,0.022456566,0.023723188,0.024363522,0.022238801,1,1,0,3
0.893333333,0.302861347,0.302861347,0.302861347,0.302861347,0.060674443,0.056276553,0.051497821,0.04765025,1,0,1,5
0.24,0.233315585,0.233315585,0.233315585,0.233315585,0.085353849,0.076797958,0.082374709,0.071456796,1,0,1,5
0.053333333,0.663589273,0.663589273,0.663589273,0.663589273,0.275332115,0.278968206,0.287890187,0.290663249,0,1,0,2
0.213333333,0.643964099,0.643964099,0.643964099,0.643964099,0.086471805,0.077089674,0.081500338,0.071112219,0,1,1,6
0.146666667,0.304979652,0.304979652,0.304979652,0.304979652,0.066978424,0.065916268,0.071086218,0.068541064,1,0,0,1
0.453333333,0.624524334,0.624524334,0.624524334,0.624524334,0.069595524,0.069610859,0.066768703,0.062282471,0,0,1,4
0.186666667,0.429242302,0.429242302,0.429242302,0.429242302,0.096288515,0.086402207,0.094762546,0.083146645,0,0,1,4
0.213333333,0.424794904,0.424794904,0.424794904,0.424794904,0.06666772,0.059547002,0.065587148,0.056984939,1,0,0,1
0.253333333,0.460338027,0.460338027,0.460338027,0.460338027,0.055047561,0.050325072,0.050671748,0.044437367,1,0,0,1
0.826666667,0.446613896,0.446613896,0.446613896,0.446613896,0.063753801,0.058073903,0.057334242,0.051003981,1,1,1,7
0.533333333,0.519297293,0.519297293,0.519297293,0.519297293,0.043046433,0.043139944,0.043216581,0.039390144,0,0,0,0
0.933333333,0.424341103,0.424341103,0.424341103,0.424341103,0.055443238,0.052999974,0.047672937,0.045113018,0,0,1,4
0.786666667,0.540577249,0.540577249,0.540577249,0.540577249,0.041377841,0.038788697,0.034879819,0.031932947,0,0,0,0
0.253333333,0.694773636,0.694773636,0.694773636,0.694773636,0.088855949,0.081140908,0.079874498,0.07024917,0,1,1,6
0.56,0.434555404,0.434555404,0.434555404,0.434555404,0.036805383,0.039137792,0.036597741,0.034678059,1,1,0,3
0.746666667,0.593165558,0.593165558,0.593165558,0.593165558,0.059555964,0.05407114,0.053015783,0.047279499,0,1,1,6
0.373333333,0.145749894,0.145749894,0.145749894,0.145749894,0.106830558,0.100432912,0.095611997,0.08639747,1,0,1,5
0.333333333,0.500486304,0.500486304,0.500486304,0.500486304,0.060519741,0.059241411,0.05326332,0.048869744,1,1,0,3
0.986666667,0.472326615,0.472326615,0.472326615,0.472326615,0.052101783,0.04978366,0.045865583,0.043394859,1,0,1,5
0.32,0.333665081,0.333665081,0.333665081,0.333665081,0.11837839,0.108870803,0.106402222,0.094745884,1,1,1,7
0.293333333,0.443042266,0.443042266,0.443042266,0.443042266,0.073314243,0.067796447,0.065805456,0.058484348,1,1,1,7
0.24,0.444232938,0.444232938,0.444232938,0.444232938,0.079098165,0.070895549,0.075085807,0.065204985,1,1,1,7
0.213333333,0.360122067,0.360122067,0.360122067,0.360122067,0.078542796,0.070738658,0.077579343,0.067814335,1,0,1,5
0.493333333,0.56160204,0.56160204,0.56160204,0.56160204,0.034187387,0.035824881,0.0347955,0.032460899,0,0,0,0
0.466666667,0.531556674,0.531556674,0.531556674,0.531556674,0.05245468,0.055021903,0.049794435,0.047484092,0,1,0,2
0.106666667,0.535882664,0.535882664,0.535882664,0.535882664,0.164277728,0.164850214,0.17296691,0.171026318,0,1,1,6
0.586666667,0.605821246,0.605821246,0.605821246,0.605821246,0.034656017,0.032936701,0.035802514,0.031219165,0,0,0,0
0.546666667,0.58575723,0.58575723,0.58575723,0.58575723,0.03558482,0.035746663,0.036519922,0.033278467,0,0,0,0
0.973333333,0.399989566,0.399989566,0.399989566,0.399989566,0.063779468,0.059904577,0.053872071,0.050518373,1,1,1,7
0.44,0.323723422,0.323723422,0.323723422,0.323723422,0.036507717,0.040028386,0.032636345,0.032402408,1,0,0,1
0.946666667,0.230659761,0.230659761,0.230659761,0.230659761,0.0367356,0.034565775,0.030047953,0.028166979,1,0,0,1
0.426666667,0.205258284,0.205258284,0.205258284,0.205258284,0.091574013,0.088797885,0.081302536,0.075005602,1,1,1,7
0.933333333,0.625831249,0.625831249,0.625831249,0.625831249,0.035848446,0.034950914,0.03118046,0.029896439,0,1,0,2
0.373333333,0.335818164,0.335818164,0.335818164,0.335818164,0.063989873,0.060977341,0.056965567,0.051357436,1,1,0,3
0.253333333,0.563340738,0.563340738,0.563340738,0.563340738,0.074195032,0.068363534,0.066371119,0.0590267,0,0,1,4
0.76,0.810734777,0.810734777,0.810734777,0.810734777,0.059596988,0.055514282,0.049323295,0.045961924,0,1,1,6
0.36,0.478852969,0.478852969,0.478852969,0.478852969,0.089242517,0.088616358,0.078932172,0.074055712,0,0,1,4
0.306666667,0.583145997,0.583145997,0.583145997,0.583145997,0.057396528,0.056566147,0.049790796,0.045859534,0,0,0,0
0.146666667,0.47392349,0.47392349,0.47392349,0.47392349,0.097118174,0.092339654,0.101335772,0.094392477,1,0,1,5
0.786666667,0.545444392,0.545444392,0.545444392,0.545444392,0.06685845,0.061727984,0.05910027,0.053242341,0,0,1,4
0.573333333,0.693377249,0.693377249,0.693377249,0.693377249,0.04789988,0.045964021,0.048312194,0.043076856,0,1,0,2
0.093333333,0.439568681,0.439568681,0.439568681,0.439568681,0.182437908,0.183318013,0.189383509,0.188041854,1,0,1,5
0.626666667,0.380656887,0.380656887,0.380656887,0.380656887,0.036210891,0.035751806,0.037117066,0.033329907,1,0,0,1
0.666666667,0.249400287,0.249400287,0.249400287,0.249400287,0.062504104,0.060729236,0.061224907,0.055267155,1,1,1,7
0.746666667,0.566447849,0.566447849,0.566447849,0.566447849,0.024160102,0.022389613,0.020710982,0.018820629,0,0,0,0
0.36,0.545834625,0.545834625,0.545834625,0.545834625,0.080029466,0.078238574,0.069856972,0.064681784,1,1,1,7
0.96,0.49756074,0.49756074,0.49756074,0.49756074,0.058094888,0.055102253,0.04924745,0.046496343,1,1,1,7
0.8,0.540281022,0.540281022,0.540281022,0.540281022,0.064212795,0.057898941,0.057449531,0.051277597,1,1,1,7
0.906666667,0.530051987,0.530051987,0.530051987,0.530051987,0.039494513,0.037956419,0.035647525,0.033560655,0,0,0,0
0.68,0.400408033,0.400408033,0.400408033,0.400408033,0.02710481,0.026672945,0.028648131,0.02500745,1,1,0,3
0.04,0.465330529,0.465330529,0.465330529,0.465330529,0.39037096,0.394922146,0.394899991,0.398877834,1,1,0,3
0.253333333,0.390793071,0.390793071,0.390793071,0.390793071,0.048440707,0.044077153,0.04751729,0.040837062,1,1,0,3
0.8,0.453384893,0.453384893,0.453384893,0.453384893,0.060790496,0.05575149,0.053797602,0.048233634,1,0,1,5
0.96,0.469228175,0.469228175,0.469228175,0.469228175,0.059946636,0.056874551,0.05415496,0.050147094,0,0,1,4
0.2,0.502905186,0.502905186,0.502905186,0.502905186,0.081778336,0.073240704,0.080282025,0.070424337,0,0,1,4
0.44,0.696226449,0.696226449,0.696226449,0.696226449,0.036731152,0.040319186,0.035588214,0.034509245,0,1,0,2
0.76,0.384147211,0.384147211,0.384147211,0.384147211,0.063709028,0.057225301,0.058503399,0.051543608,1,0,1,5
0.946666667,0.436937578,0.436937578,0.436937578,0.436937578,0.053247227,0.050709792,0.046337352,0.043687533,0,0,1,4
0.306666667,0.527523525,0.527523525,0.527523525,0.527523525,0.062057237,0.060110888,0.054264944,0.049849924,0,0,0,0
0.666666667,0.526921465,0.526921465,0.526921465,0.526921465,0.051934345,0.048169044,0.051424133,0.045203771,1,1,1,7
0.666666667,0.486838259,0.486838259,0.486838259,0.486838259,0.033947214,0.031656,0.0342933,0.029881174,1,1,0,3
0.293333333,0.484646305,0.484646305,0.484646305,0.484646305,0.07621872,0.072591084,0.067236276,0.060911526,0,0,1,4
0.213333333,0.495777482,0.495777482,0.495777482,0.495777482,0.081336778,0.072802665,0.078110403,0.068087653,0,0,1,4
0.653333333,0.530243345,0.530243345,0.530243345,0.530243345,0.044724987,0.041149628,0.044593357,0.038745867,0,1,0,2
0.546666667,0.501321011,0.501321011,0.501321011,0.501321011,0.053483993,0.053141256,0.053024476,0.048324518,0,1,1,6
0.053333333,0.460589429,0.460589429,0.460589429,0.460589429,0.343054899,0.347200119,0.349898939,0.352407117,1,0,1,5
0.84,0.719961132,0.719961132,0.719961132,0.719961132,0.049150238,0.046835846,0.041635267,0.039376836,0,0,0,0
0.8,0.404965981,0.404965981,0.404965981,0.404965981,0.074989999,0.068555579,0.06699783,0.059962179,1,0,1,5
0.706666667,0.547515964,0.547515964,0.547515964,0.547515964,0.074547971,0.066821779,0.069054836,0.06044366,0,0,1,4
0.48,0.823001417,0.823001417,0.823001417,0.823001417,0.029813094,0.033007136,0.030359659,0.029456886,0,1,0,2
0.013333333,0.442975379,0.442975379,0.442975379,0.442975379,0.691319615,0.694610246,0.686009552,0.689043923,1,1,0,3
0.293333333,0.43247629,0.43247629,0.43247629,0.43247629,0.080224597,0.07268194,0.073909454,0.064503493,1,1,1,7
0.373333333,0.554355019,0.554355019,0.554355019,0.554355019,0.050386567,0.052546727,0.04418986,0.042497004,0,1,0,2
0.88,0.467418346,0.467418346,0.467418346,0.467418346,0.033669817,0.032100271,0.026349332,0.02566029,0,0,0,0
0.2,0.466547684,0.466547684,0.466547684,0.466547684,0.032125938,0.029617577,0.034714669,0.030277436,1,1,0,3
0.573333333,0.399835066,0.399835066,0.399835066,0.399835066,0.050213637,0.050333432,0.04930535,0.045369116,1,0,1,5
0.786666667,0.386540399,0.386540399,0.386540399,0.386540399,0.087460112,0.078979501,0.079654615,0.070071842,1,0,1,5
0.64,0.565453104,0.565453104,0.565453104,0.565453104,0.061343207,0.055597392,0.059390822,0.051812287,0,0,1,4
0.093333333,0.526041429,0.526041429,0.526041429,0.526041429,0.183809336,0.182930798,0.191642319,0.187873312,0,0,1,4
0.333333333,0.619934134,0.619934134,0.619934134,0.619934134,0.071631817,0.070191614,0.062400878,0.05772225,0,1,1,6
0.973333333,0.367196229,0.367196229,0.367196229,0.367196229,0.08085073,0.076166981,0.070767111,0.065767464,1,0,1,5
0.133333333,0.695685168,0.695685168,0.695685168,0.695685168,0.107429334,0.104818555,0.114595636,0.109873604,0,1,0,2
0.026666667,0.571155623,0.571155623,0.571155623,0.571155623,0.780484599,0.78207823,0.784244547,0.785377365,1,1,1,7
0.106666667,0.499976945,0.499976945,0.499976945,0.499976945,0.149930906,0.149531638,0.157299517,0.15427047,0,0,1,4
0.586666667,0.527765187,0.527765187,0.527765187,0.527765187,0.024691701,0.025177112,0.026237831,0.023585928,0,1,0,2
0.106666667,0.421906067,0.421906067,0.421906067,0.421906067,0.117137506,0.116857257,0.123027292,0.12030943,0,0,0,0
0.026666667,0.289969325,0.289969325,0.289969325,0.289969325,0.584953173,0.589038517,0.576834245,0.579783914,1,0,1,5
0.84,0.53120196,0.53120196,0.53120196,0.53120196,0.039627706,0.037227741,0.032878781,0.030280915,1,1,0,3
0.186666667,0.560674693,0.560674693,0.560674693,0.560674693,0.088910061,0.079835667,0.087072923,0.07637438,0,0,1,4
0.786666667,0.539608322,0.539608322,0.539608322,0.539608322,0.048326627,0.044213575,0.043135598,0.038564376,1,1,0,3
0.053333333,0.604405484,0.604405484,0.604405484,0.604405484,0.387972059,0.391793569,0.398369964,0.401762284,1,1,0,3
0.36,0.425930414,0.425930414,0.425930414,0.425930414,0.075702578,0.074723024,0.066575171,0.062013386,1,0,1,5
0.12,0.576455937,0.576455937,0.576455937,0.576455937,0.184307916,0.182597804,0.193028202,0.188440322,1,1,1,7
0.106666667,0.559667257,0.559667257,0.559667257,0.559667257,0.097481861,0.096907157,0.104486969,0.102084432,0,0,0,0
0.16,0.449427136,0.449427136,0.449427136,0.449427136,0.091671108,0.088435359,0.0962433,0.090745124,1,1,0,3
0.946666667,0.543771492,0.543771492,0.543771492,0.543771492,0.036841757,0.036039771,0.031259672,0.030186818,0,1,0,2
0.653333333,0.303885281,0.303885281,0.303885281,0.303885281,0.043229321,0.043480635,0.043067343,0.039261938,1,1,0,3
0.2,0.628718798,0.628718798,0.628718798,0.628718798,0.058976662,0.052968291,0.055689501,0.04849779,0,0,0,0
0.92,0.394753863,0.394753863,0.394753863,0.394753863,0.063886394,0.059404841,0.05428277,0.050034342,1,1,1,7
0.2,0.438564626,0.438564626,0.438564626,0.438564626,0.06970167,0.063426709,0.070010883,0.061098005,1,0,0,1
0.826666667,0.58935786,0.58935786,0.58935786,0.58935786,0.051734517,0.048905366,0.042542579,0.040336518,0,0,0,0
0.16,0.6108321,0.6108321,0.6108321,0.6108321,0.062847887,0.058722631,0.066479228,0.060694733,0,1,0,2
0.773333333,0.412567654,0.412567654,0.412567654,0.412567654,0.048354638,0.044409125,0.043282123,0.038699439,0,0,0,0
0.36,0.456790201,0.456790201,0.456790201,0.456790201,0.08101725,0.079681023,0.071479594,0.066525225,1,0,1,5
0.24,0.49583069,0.49583069,0.49583069,0.49583069,0.088774946,0.079500743,0.083157803,0.072485615,1,1,1,7
0.226666667,0.721683527,0.721683527,0.721683527,0.721683527,0.058898062,0.053214404,0.054515923,0.0477285,0,1,0,2
0.106666667,0.52459663,0.52459663,0.52459663,0.52459663,0.134919624,0.135322874,0.142805602,0.140781913,0,0,0,0
0.84,0.400122076,0.400122076,0.400122076,0.400122076,0.090988347,0.082447081,0.082279473,0.072915694,1,1,1,7
0.066666667,0.528248726,0.528248726,0.528248726,0.528248726,0.306665014,0.309675469,0.315652008,0.316952017,0,1,1,6
0.413333333,0.503275948,0.503275948,0.503275948,0.503275948,0.024517608,0.029192533,0.02233383,0.023042263,0,0,0,0
0.4,0.367115006,0.367115006,0.367115006,0.367115006,0.068962174,0.070193618,0.061831264,0.058780776,0,0,1,4
0.146666667,0.616904157,0.616904157,0.616904157,0.616904157,0.102581339,0.100680548,0.109523182,0.10548828,1,1,0,3
0.56,0.436109938,0.436109938,0.436109938,0.436109938,0.029209616,0.030286565,0.030510619,0.027909428,0,0,0,0
0.093333333,0.463035663,0.463035663,0.463035663,0.463035663,0.183444886,0.185443232,0.191447739,0.1907728,1,0,1,5
0.56,0.462875063,0.462875063,0.462875063,0.462875063,0.053604082,0.051994364,0.053283917,0.047953726,0,0,1,4
0.506666667,0.537860491,0.537860491,0.537860491,0.537860491,0.047652284,0.049115485,0.046707708,0.04358301,0,1,0,2
0.186666667,0.429746763,0.429746763,0.429746763,0.429746763,0.095711346,0.085970189,0.094793006,0.08331426,1,0,1,5
0.746666667,0.438414239,0.438414239,0.438414239,0.438414239,0.044025713,0.039885719,0.040857292,0.035828307,1,0,0,1
0.533333333,0.395977482,0.395977482,0.395977482,0.395977482,0.063004539,0.063659008,0.060396608,0.056261044,1,0,1,5
0.333333333,0.533182008,0.533182008,0.533182008,0.533182008,0.047680827,0.04868854,0.041430589,0.039022392,0,0,0,0
0.986666667,0.495990713,0.495990713,0.495990713,0.495990713,0.03467155,0.033844033,0.029082449,0.028065432,1,1,0,3
0.613333333,0.319755235,0.319755235,0.319755235,0.319755235,0.041074631,0.0417024,0.041009917,0.038005493,1,0,0,1
0.013333333,0.411147805,0.411147805,0.411147805,0.411147805,0.784510703,0.787460843,0.776174819,0.777990195,1,1,1,7
0.746666667,0.585311814,0.585311814,0.585311814,0.585311814,0.060581701,0.05489876,0.053812977,0.047873875,0,1,1,6
0.453333333,0.437949681,0.437949681,0.437949681,0.437949681,0.050645582,0.053482784,0.04737887,0.04549568,0,0,0,0
0.773333333,0.759129366,0.759129366,0.759129366,0.759129366,0.030048186,0.029276992,0.023639357,0.023421943,0,0,0,0
0.866666667,0.437778284,0.437778284,0.437778284,0.437778284,0.070511415,0.064974831,0.060028903,0.054998146,1,0,1,5
0.733333333,0.432101018,0.432101018,0.432101018,0.432101018,0.072028712,0.065008002,0.068307746,0.059608067,1,1,1,7
0.533333333,0.470283858,0.470283858,0.470283858,0.470283858,0.05616442,0.05544821,0.055500736,0.050686626,0,0,1,4
0.733333333,0.488661164,0.488661164,0.488661164,0.488661164,0.059312363,0.053139189,0.055045822,0.048028571,1,0,1,5
0.68,0.614970772,0.614970772,0.614970772,0.614970772,0.041146212,0.037063776,0.039521977,0.034295756,0,1,0,2
0.52,0.567479693,0.567479693,0.567479693,0.567479693,0.054409302,0.053048319,0.053975037,0.048704067,0,0,1,4
0.706666667,0.523908223,0.523908223,0.523908223,0.523908223,0.030689515,0.027736942,0.027830754,0.024703978,0,0,0,0
0.373333333,0.376582197,0.376582197,0.376582197,0.376582197,0.060858959,0.061389055,0.053789347,0.050537993,1,0,0,1
0.613333333,0.324701278,0.324701278,0.324701278,0.324701278,0.049916987,0.048738161,0.049855841,0.045078863,1,0,1,5
0.426666667,0.403435169,0.403435169,0.403435169,0.403435169,0.047289621,0.050300038,0.042858087,0.041546314,1,0,0,1
0.853333333,0.330743585,0.330743585,0.330743585,0.330743585,0.074351739,0.067710788,0.066585395,0.059291614,1,0,1,5
0.2,0.575438751,0.575438751,0.575438751,0.575438751,0.076041566,0.068223161,0.073709763,0.06432716,0,0,1,4
0.946666667,0.64258359,0.64258359,0.64258359,0.64258359,0.042794675,0.040676894,0.039430776,0.036617668,0,1,0,2
0.386666667,0.420864607,0.420864607,0.420864607,0.420864607,0.05623198,0.057665513,0.049739737,0.047223843,1,1,0,3
0.173333333,0.57723159,0.57723159,0.57723159,0.57723159,0.020357903,0.019777562,0.024932937,0.02266117,0,1,0,2
0.08,0.42957015,0.42957015,0.42957015,0.42957015,0.252261977,0.255150264,0.259587992,0.259832493,1,0,1,5
0.093333333,0.561516142,0.561516142,0.561516142,0.561516142,0.199553317,0.19917956,0.208760757,0.20567828,0,0,1,4
0.36,0.414866612,0.414866612,0.414866612,0.414866612,0.035764449,0.037791923,0.031057976,0.029974565,1,0,0,1
0.546666667,0.397152701,0.397152701,0.397152701,0.397152701,0.048499783,0.050438577,0.047138003,0.044357235,1,1,0,3
0,0.468393854,0.468393854,0.468393854,0.468393854,0.630156237,0.633837922,0.626239913,0.630153246,0,0,0,0
0.653333333,0.576741797,0.576741797,0.576741797,0.576741797,0.051774935,0.046998858,0.050164609,0.043763654,0,0,1,4
0.266666667,0.571824792,0.571824792,0.571824792,0.571824792,0.080322321,0.074679302,0.071189913,0.063684142,0,0,1,4
0.546666667,0.393926506,0.393926506,0.393926506,0.393926506,0.056573708,0.056602499,0.054822402,0.050616837,1,0,1,5
0.186666667,0.624119821,0.624119821,0.624119821,0.624119821,0.093704525,0.083912223,0.090489723,0.079171279,0,0,1,4
0.24,0.50933542,0.50933542,0.50933542,0.50933542,0.075824759,0.068733974,0.070074108,0.061322503,0,0,1,4
0.186666667,0.579055642,0.579055642,0.579055642,0.579055642,0.088612752,0.081444994,0.09052252,0.081774968,1,1,1,7
0.64,0.528964511,0.528964511,0.528964511,0.528964511,0.022346486,0.020960287,0.023002228,0.019919489,0,0,0,0
0.04,0.413161077,0.413161077,0.413161077,0.413161077,0.416208947,0.420410469,0.418692421,0.422250067,1,0,0,1
0.8,0.29258998,0.29258998,0.29258998,0.29258998,0.030128499,0.02790613,0.029634352,0.02559512,1,1,0,3
0.92,0.341197395,0.341197395,0.341197395,0.341197395,0.081224846,0.074592602,0.070197048,0.064077091,1,1,1,7
0.44,0.438829967,0.438829967,0.438829967,0.438829967,0.073651928,0.074743613,0.067696034,0.064004555,0,0,1,4
0.773333333,0.507184156,0.507184156,0.507184156,0.507184156,0.045444678,0.041437842,0.04008094,0.035642671,0,0,0,0
0.16,0.770779775,0.770779775,0.770779775,0.770779775,0.091671141,0.083328524,0.092114703,0.082268251,0,1,1,6
0.866666667,0.411641439,0.411641439,0.411641439,0.411641439,0.047106434,0.043969993,0.039081017,0.036141151,1,0,0,1
0.533333333,0.358237486,0.358237486,0.358237486,0.358237486,0.071102895,0.070619345,0.067994308,0.062957895,1,0,1,5
0.066666667,0.394052648,0.394052648,0.394052648,0.394052648,0.325176,0.328993227,0.32997618,0.331787677,1,0,1,5
0.106666667,0.395659162,0.395659162,0.395659162,0.395659162,0.185360086,0.186326307,0.191587441,0.190024868,1,1,1,7
0.506666667,0.308713229,0.308713229,0.308713229,0.308713229,0.069088918,0.069568233,0.065581438,0.061374378,1,0,1,5
0.08,0.704439031,0.704439031,0.704439031,0.704439031,0.320685782,0.322477329,0.335647607,0.33547275,0,1,1,6
0.28,0.461169287,0.461169287,0.461169287,0.461169287,0.074916472,0.069017954,0.067412791,0.059619264,1,0,1,5
0.093333333,0.432036152,0.432036152,0.432036152,0.432036152,0.268269997,0.270818879,0.275229141,0.275497395,1,1,1,7
0.013333333,0.722033842,0.722033842,0.722033842,0.722033842,0.75981305,0.760911168,0.77071825,0.772761268,0,1,1,6
0.666666667,0.859647027,0.859647027,0.859647027,0.859647027,0.070606879,0.063341264,0.063300703,0.055988916,0,1,1,6
0.226666667,0.44612914,0.44612914,0.44612914,0.44612914,0.093979754,0.084362785,0.087500623,0.076348581,0,0,1,4
0.933333333,0.601925461,0.601925461,0.601925461,0.601925461,0.046592151,0.044616239,0.039128526,0.037385069,0,1,0,2
0.293333333,0.609978536,0.609978536,0.609978536,0.609978536,0.048003412,0.047962676,0.041676724,0.038695574,0,0,0,0
0.533333333,0.306330761,0.306330761,0.306330761,0.306330761,0.078438664,0.078802191,0.073133211,0.068337245,1,1,1,7
0.266666667,0.495874175,0.495874175,0.495874175,0.495874175,0.075621249,0.068837592,0.069448817,0.060681637,1,1,1,7
0.293333333,0.301150954,0.301150954,0.301150954,0.301150954,0.061668253,0.057466257,0.056015527,0.049558798,1,0,0,1
0.946666667,0.43584945,0.43584945,0.43584945,0.43584945,0.045122266,0.043535211,0.03817353,0.036247494,1,0,0,1
0.12,0.532886333,0.532886333,0.532886333,0.532886333,0.11366594,0.112134447,0.120419277,0.116430817,0,0,1,4
0.346666667,0.317638029,0.317638029,0.317638029,0.317638029,0.085375163,0.081547733,0.07579542,0.068821709,1,0,1,5
0.44,0.379977495,0.379977495,0.379977495,0.379977495,0.044649456,0.04800483,0.04128909,0.040173434,1,0,0,1
0.72,0.418406521,0.418406521,0.418406521,0.418406521,0.056832452,0.051197722,0.053434184,0.046635229,1,0,1,5
0.226666667,0.403176659,0.403176659,0.403176659,0.403176659,0.065490673,0.059172603,0.064661052,0.056548561,1,1,0,3
0.813333333,0.391648999,0.391648999,0.391648999,0.391648999,0.048065669,0.043462712,0.043853596,0.038523456,1,1,0,3
0.44,0.486706755,0.486706755,0.486706755,0.486706755,0.083275125,0.083749158,0.076027922,0.071736465,1,0,1,5
0.666666667,0.421731104,0.421731104,0.421731104,0.421731104,0.025387559,0.024060186,0.026484568,0.022889222,1,0,0,1
