V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
0.68,0.005090259,0.000470403,0.000234332,0.000173381,0.204775487,0.151459736,0.122035453,0.131391694,3.290282186,2.59315185,2.052309926,2.210347013
0.87,0.00491742,0.00045443,0.000226375,0.000167494,0.260796643,0.193223987,0.149216315,0.162276968,3.290282186,2.59315185,2.052309926,2.210347013
0.38,0.004743503,0.000438358,0.000218369,0.00016157,0.296972613,0.219551868,0.180146188,0.191211631,3.290282186,2.59315185,2.052309926,2.210347013
0.24,0.005819512,0.000537795,0.000267903,0.00019822,0.575449666,0.478925638,0.386014335,0.457636874,3.290282186,2.59315185,2.052309926,2.210347013
0.36,0.005770434,0.000533259,0.000265644,0.000196549,0.298611353,0.219926124,0.179270317,0.190792829,3.290282186,2.59315185,2.052309926,2.210347013
0.31,0.004922717,0.00045492,0.000226619,0.000167674,0.270037247,0.205591233,0.168838327,0.187667828,3.290282186,2.59315185,2.052309926,2.210347013
0.54,0.00572182,0.000528767,0.000263406,0.000194893,0.273873487,0.210331199,0.164513402,0.180061084,3.290282186,2.59315185,2.052309926,2.210347013
0.34,0.005233467,0.000483637,0.000240924,0.000178259,0.313001044,0.231873613,0.192555283,0.205419565,3.290282186,2.59315185,2.052309926,2.210347013
0.36,0.005222346,0.000482609,0.000240412,0.00017788,0.269581806,0.1974198,0.163329819,0.173622422,3.290282186,2.59315185,2.052309926,2.210347013
0.39,0.00531123,0.000490823,0.000244504,0.000180908,0.252548554,0.18558855,0.148388824,0.158372005,3.290282186,2.59315185,2.052309926,2.210347013
0.82,0.00527691,0.000487651,0.000242924,0.000179739,0.265310477,0.195529892,0.155062751,0.166353119,3.290282186,2.59315185,2.052309926,2.210347013
0.6,0.005458673,0.000504449,0.000251292,0.00018593,0.234956864,0.17637041,0.140920864,0.152237571,3.290282186,2.59315185,2.052309926,2.210347013
0.9,0.005221211,0.000482504,0.00024036,0.000177841,0.253128551,0.189020309,0.145384868,0.159193197,3.290282186,2.59315185,2.052309926,2.210347013
0.79,0.005511889,0.000509366,0.000253741,0.000187742,0.232510981,0.17078799,0.132569797,0.143174035,3.290282186,2.59315185,2.052309926,2.210347013
0.39,0.005897496,0.000545001,0.000271493,0.000200877,0.302106119,0.225123643,0.177641687,0.189743873,3.290282186,2.59315185,2.052309926,2.210347013
0.62,0.005246754,0.000484865,0.000241536,0.000178711,0.225808506,0.17123586,0.134290667,0.146510465,3.290282186,2.59315185,2.052309926,2.210347013
0.76,0.005643399,0.00052152,0.000259796,0.000192222,0.259157134,0.190394558,0.150736882,0.161826355,3.290282186,2.59315185,2.052309926,2.210347013
0.48,0.004524522,0.000418122,0.000208288,0.000154111,0.328453954,0.249874267,0.193406192,0.209370643,3.290282186,2.59315185,2.052309926,2.210347013
0.45,0.005411631,0.000500101,0.000249126,0.000184327,0.260569874,0.197027743,0.150984844,0.16375915,3.290282186,2.59315185,2.052309926,2.210347013
0.94,0.005341211,0.000493594,0.000245884,0.000181929,0.248230526,0.184893947,0.143574412,0.157104933,3.290282186,2.59315185,2.052309926,2.210347013
0.44,0.004994452,0.000461549,0.000229921,0.000170118,0.345381186,0.260699637,0.204214933,0.219517371,3.290282186,2.59315185,2.052309926,2.210347013
0.42,0.005267978,0.000486826,0.000242513,0.000179434,0.27932452,0.208003404,0.163548502,0.175444816,3.290282186,2.59315185,2.052309926,2.210347013
0.38,0.005270955,0.000487101,0.00024265,0.000179536,0.287802804,0.211979388,0.172844779,0.183613131,3.290282186,2.59315185,2.052309926,2.210347013
0.36,0.005060615,0.000467663,0.000232967,0.000172371,0.286988724,0.211778105,0.175342593,0.186784555,3.290282186,2.59315185,2.052309926,2.210347013
0.57,0.005564467,0.000514225,0.000256162,0.000189533,0.221970952,0.16698557,0.132485333,0.143815712,3.290282186,2.59315185,2.052309926,2.210347013
0.55,0.005489331,0.000507282,0.000252703,0.000186974,0.248747814,0.191614338,0.147510006,0.162075019,3.290282186,2.59315185,2.052309926,2.210347013
0.28,0.005500149,0.000508281,0.000253201,0.000187342,0.412662106,0.33251827,0.270893847,0.31222921,3.290282186,2.59315185,2.052309926,2.210347013
0.64,0.005675048,0.000524444,0.000261253,0.0001933,0.222657886,0.163280188,0.133494075,0.142306498,3.290282186,2.59315185,2.052309926,2.210347013
0.61,0.005624873,0.000519807,0.000258943,0.000191591,0.22401936,0.166885221,0.134212714,0.144809391,3.290282186,2.59315185,2.052309926,2.210347013
0.93,0.005160314,0.000476876,0.000237557,0.000175767,0.265348101,0.19787855,0.151594639,0.165762908,3.290282186,2.59315185,2.052309926,2.210347013
0.53,0.004969591,0.000459251,0.000228777,0.000169271,0.225372176,0.172378445,0.130322473,0.143744622,3.290282186,2.59315185,2.052309926,2.210347013
0.91,0.004736861,0.000437744,0.000218063,0.000161344,0.225706216,0.165370203,0.127729639,0.138596847,3.290282186,2.59315185,2.052309926,2.210347013
0.52,0.004673338,0.000431874,0.000215139,0.00015918,0.306090355,0.234947141,0.179072176,0.195524877,3.290282186,2.59315185,2.052309926,2.210347013
0.9,0.005725088,0.000529069,0.000263556,0.000195004,0.224405793,0.165864317,0.128864089,0.140698847,3.290282186,2.59315185,2.052309926,2.210347013
0.48,0.004999837,0.000462046,0.000230169,0.000170301,0.26565652,0.19925485,0.154693444,0.166782711,3.290282186,2.59315185,2.052309926,2.210347013
0.39,0.005568815,0.000514627,0.000256362,0.000189681,0.280615613,0.208730947,0.164115136,0.176103995,3.290282186,2.59315185,2.052309926,2.210347013
0.77,0.006187487,0.0005718,0.000284843,0.000210754,0.259217269,0.192246033,0.147038058,0.160224964,3.290282186,2.59315185,2.052309926,2.210347013
0.47,0.005357532,0.000495102,0.000246636,0.000182485,0.302672764,0.234714252,0.176697744,0.194370374,3.290282186,2.59315185,2.052309926,2.210347013
0.43,0.005618343,0.000519204,0.000258642,0.000191368,0.255991754,0.19359552,0.147506361,0.160100519,3.290282186,2.59315185,2.052309926,2.210347013
0.31,0.005345204,0.000493963,0.000246068,0.000182065,0.314217188,0.239491044,0.199139789,0.219087837,3.290282186,2.59315185,2.052309926,2.210347013
0.79,0.00552406,0.000510491,0.000254302,0.000188157,0.269861384,0.200217886,0.15683181,0.16907364,3.290282186,2.59315185,2.052309926,2.210347013
0.63,0.005894004,0.000544679,0.000271332,0.000200758,0.242071223,0.179993552,0.146025222,0.156718429,3.290282186,2.59315185,2.052309926,2.210347013
0.27,0.005259291,0.000486023,0.000242113,0.000179138,0.439281959,0.356211482,0.287338618,0.332910025,3.290282186,2.59315185,2.052309926,2.210347013
0.67,0.005111967,0.000472409,0.000235331,0.00017412,0.224937077,0.166891819,0.134810883,0.144871911,3.290282186,2.59315185,2.052309926,2.210347013
0.7,0.004783727,0.000442075,0.00022022,0.00016294,0.263478626,0.198936545,0.158960093,0.171534614,3.290282186,2.59315185,2.052309926,2.210347013
0.76,0.005576585,0.000515345,0.00025672,0.000189946,0.207272593,0.149748829,0.118376646,0.127237221,3.290282186,2.59315185,2.052309926,2.210347013
0.47,0.005525036,0.000510581,0.000254347,0.00018819,0.289167939,0.221400102,0.167606971,0.182977229,3.290282186,2.59315185,2.052309926,2.210347013
0.92,0.005404315,0.000499425,0.000248789,0.000184078,0.257015437,0.191717422,0.146962082,0.1608745,3.290282186,2.59315185,2.052309926,2.210347013
0.8,0.005511148,0.000509298,0.000253707,0.000187717,0.265983287,0.195305425,0.155178238,0.166685674,3.290282186,2.59315185,2.052309926,2.210347013
0.88,0.005485568,0.000506934,0.00025253,0.000186846,0.22975033,0.16972022,0.13333882,0.145152363,3.290282186,2.59315185,2.052309926,2.210347013
0.71,0.00516136,0.000476973,0.000237605,0.000175803,0.211589054,0.155244119,0.126327414,0.134756731,3.290282186,2.59315185,2.052309926,2.210347013
0.23,0.005323715,0.000491977,0.000245079,0.000181333,0.744077788,0.627688429,0.49320777,0.58916173,3.290282186,2.59315185,2.052309926,2.210347013
0.39,0.005137315,0.000474751,0.000236498,0.000174984,0.242863987,0.1775728,0.145228954,0.153996167,3.290282186,2.59315185,2.052309926,2.210347013
0.8,0.005293842,0.000489216,0.000243704,0.000180315,0.260966757,0.192550359,0.151520043,0.162986018,3.290282186,2.59315185,2.052309926,2.210347013
0.92,0.005333462,0.000492878,0.000245528,0.000181665,0.259729796,0.193991186,0.151878014,0.165311652,3.290282186,2.59315185,2.052309926,2.210347013
0.35,0.00541768,0.00050066,0.000249405,0.000184533,0.291731496,0.214988098,0.178049914,0.189956772,3.290282186,2.59315185,2.052309926,2.210347013
0.53,0.00590113,0.000545337,0.00027166,0.000201,0.225699696,0.172751526,0.133279407,0.146305288,3.290282186,2.59315185,2.052309926,2.210347013
0.77,0.005120696,0.000473215,0.000235733,0.000174418,0.265244848,0.194441181,0.156233915,0.167008986,3.290282186,2.59315185,2.052309926,2.210347013
0.91,0.005252711,0.000485415,0.00024181,0.000178914,0.249909558,0.186082125,0.14404699,0.157460651,3.290282186,2.59315185,2.052309926,2.210347013
0.43,0.005479245,0.00050635,0.000252239,0.00018663,0.262823593,0.198143236,0.151988186,0.164950469,3.290282186,2.59315185,2.052309926,2.210347013
0.7,0.005477739,0.000506211,0.000252169,0.000186579,0.247985089,0.182822481,0.149142501,0.159303499,3.290282186,2.59315185,2.052309926,2.210347013
0.7,0.005377501,0.000496947,0.000247555,0.000183165,0.221618897,0.161637115,0.131982271,0.140680294,3.290282186,2.59315185,2.052309926,2.210347013
0.42,0.005372019,0.000496441,0.000247303,0.000182978,0.283582009,0.21415467,0.164981777,0.178394828,3.290282186,2.59315185,2.052309926,2.210347013
0.36,0.005399856,0.000499013,0.000248584,0.000183926,0.291084245,0.214426117,0.175874565,0.187116748,3.290282186,2.59315185,2.052309926,2.210347013
0.69,0.005486046,0.000506978,0.000252552,0.000186862,0.237417349,0.173816939,0.142300003,0.151454511,3.290282186,2.59315185,2.052309926,2.210347013
0.61,0.005413719,0.000500294,0.000249222,0.000184399,0.250256619,0.189201567,0.15074559,0.163096478,3.290282186,2.59315185,2.052309926,2.210347013
0.24,0.005311859,0.000490881,0.000244533,0.000180929,0.674720186,0.566463584,0.448129495,0.532680856,3.290282186,2.59315185,2.052309926,2.210347013
0.83,0.005960484,0.000550822,0.000274393,0.000203022,0.243904043,0.181112058,0.139336837,0.152221396,3.290282186,2.59315185,2.052309926,2.210347013
0.8,0.005172758,0.000478027,0.000238129,0.000176191,0.281780904,0.208977329,0.164742922,0.177240984,3.290282186,2.59315185,2.052309926,2.210347013
0.73,0.005529241,0.00051097,0.00025454,0.000188333,0.281132963,0.206752955,0.166803458,0.177826179,3.290282186,2.59315185,2.052309926,2.210347013
0.56,0.006218163,0.000574635,0.000286255,0.000211799,0.215558955,0.163370552,0.12804188,0.140164611,3.290282186,2.59315185,2.052309926,2.210347013
0.21,0.005267811,0.000486811,0.000242505,0.000179429,1.185219273,1.012172461,0.78481688,0.941831872,3.290282186,2.59315185,2.052309926,2.210347013
0.42,0.005241555,0.000484384,0.000241297,0.000178534,0.289453969,0.214271234,0.171666407,0.182760532,3.290282186,2.59315185,2.052309926,2.210347013
0.48,0.005546344,0.00051255,0.000255328,0.000188916,0.2457163,0.188438816,0.141895813,0.156013673,3.290282186,2.59315185,2.052309926,2.210347013
0.86,0.005328936,0.000492459,0.000245319,0.000181511,0.221212279,0.162207092,0.124024671,0.135550199,3.290282186,2.59315185,2.052309926,2.210347013
0.35,0.005326759,0.000492258,0.000245219,0.000181437,0.218949205,0.159021926,0.132404363,0.141161914,3.290282186,2.59315185,2.052309926,2.210347013
0.63,0.005159927,0.000476841,0.000237539,0.000175754,0.245462812,0.185599276,0.147020082,0.15950446,3.290282186,2.59315185,2.052309926,2.210347013
0.79,0.00512668,0.000473768,0.000236008,0.000174622,0.300060049,0.222350672,0.177421427,0.189528347,3.290282186,2.59315185,2.052309926,2.210347013
0.68,0.005574097,0.000515115,0.000256605,0.000189861,0.26177694,0.192352659,0.157122861,0.167335541,3.290282186,2.59315185,2.052309926,2.210347013
0.27,0.005475538,0.000506007,0.000252068,0.000186504,0.441292247,0.355714706,0.289601303,0.332705179,3.290282186,2.59315185,2.052309926,2.210347013
0.45,0.005710341,0.000527706,0.000262877,0.000194502,0.27685836,0.211076276,0.160138082,0.174518556,3.290282186,2.59315185,2.052309926,2.210347013
0.93,0.005078305,0.000469298,0.000233781,0.000172974,0.290371778,0.218742357,0.168518672,0.184296773,3.290282186,2.59315185,2.052309926,2.210347013
0.3,0.005899776,0.000545212,0.000271598,0.000200954,0.329331662,0.255500816,0.212422407,0.237903721,3.290282186,2.59315185,2.052309926,2.210347013
0.22,0.005588358,0.000516433,0.000257262,0.000190347,1.315920549,1.124389273,0.883220449,1.058916293,3.290282186,2.59315185,2.052309926,2.210347013
0.28,0.005410358,0.000499984,0.000249067,0.000184284,0.391632012,0.312865344,0.255199569,0.29186402,3.290282186,2.59315185,2.052309926,2.210347013
0.64,0.005479849,0.000506405,0.000252267,0.000186651,0.20805183,0.153325044,0.123912979,0.133029002,3.290282186,2.59315185,2.052309926,2.210347013
0.28,0.005215121,0.000481941,0.00024008,0.000177634,0.343562254,0.270945836,0.220868532,0.250587505,3.290282186,2.59315185,2.052309926,2.210347013
0.22,0.00488518,0.000451451,0.000224891,0.000166396,1.029303474,0.876729498,0.675454226,0.8090364,3.290282186,2.59315185,2.052309926,2.210347013
0.83,0.005488444,0.0005072,0.000252662,0.000186944,0.229945569,0.168785365,0.130565325,0.141166142,3.290282186,2.59315185,2.052309926,2.210347013
0.34,0.005562148,0.000514011,0.000256055,0.000189454,0.302185438,0.223449088,0.184852465,0.197188501,3.290282186,2.59315185,2.052309926,2.210347013
0.79,0.005509466,0.000509142,0.00025363,0.00018766,0.242696764,0.177747822,0.140839743,0.151233926,3.290282186,2.59315185,2.052309926,2.210347013
0.24,0.005671508,0.000524117,0.00026109,0.000193179,0.740561392,0.62367463,0.496683697,0.592667514,3.290282186,2.59315185,2.052309926,2.210347013
0.47,0.005225185,0.000482871,0.000240543,0.000177977,0.28282543,0.216889837,0.164319538,0.179734037,3.290282186,2.59315185,2.052309926,2.210347013
0.29,0.005601613,0.000517658,0.000257872,0.000190798,0.442023083,0.355287492,0.290989565,0.333394327,3.290282186,2.59315185,2.052309926,2.210347013
0.28,0.005559628,0.000513778,0.000255939,0.000189368,0.314750294,0.24535091,0.202296393,0.2284367,3.290282186,2.59315185,2.052309926,2.210347013
0.32,0.005283945,0.000488302,0.000243248,0.000179978,0.306232681,0.23448204,0.194038578,0.214654816,3.290282186,2.59315185,2.052309926,2.210347013
0.91,0.005519877,0.000510105,0.000254109,0.000188014,0.225861825,0.167261263,0.128943437,0.141051776,3.290282186,2.59315185,2.052309926,2.210347013
0.69,0.00491998,0.000454667,0.000226493,0.000167581,0.235224948,0.176807499,0.14077137,0.152081748,3.290282186,2.59315185,2.052309926,2.210347013
0.35,0.005732309,0.000529736,0.000263889,0.00019525,0.258307973,0.188979662,0.153415188,0.163307075,3.290282186,2.59315185,2.052309926,2.210347013
0.89,0.00514722,0.000475666,0.000236954,0.000175321,0.265504837,0.197237416,0.152006043,0.165174612,3.290282186,2.59315185,2.052309926,2.210347013
0.35,0.00525678,0.000485791,0.000241997,0.000179053,0.274029079,0.20239726,0.167761146,0.178621475,3.290282186,2.59315185,2.052309926,2.210347013
0.82,0.005633877,0.00052064,0.000259357,0.000191897,0.247692173,0.183767143,0.140245706,0.153387802,3.290282186,2.59315185,2.052309926,2.210347013
0.32,0.005687579,0.000525602,0.000261829,0.000193727,0.263982555,0.196362176,0.164223431,0.178131336,3.290282186,2.59315185,2.052309926,2.210347013
0.78,0.005191768,0.000479783,0.000239005,0.000176839,0.242737824,0.177998703,0.140986519,0.151398083,3.290282186,2.59315185,2.052309926,2.210347013
0.47,0.005302358,0.000490003,0.000244096,0.000180605,0.290615869,0.223250688,0.169232378,0.185217762,3.290282186,2.59315185,2.052309926,2.210347013
0.38,0.005399989,0.000499025,0.00024859,0.000183931,0.301987382,0.223019398,0.180930626,0.192462066,3.290282186,2.59315185,2.052309926,2.210347013
0.37,0.005964791,0.00055122,0.000274591,0.000203169,0.258192759,0.189295412,0.152239597,0.162372074,3.290282186,2.59315185,2.052309926,2.210347013
0.28,0.005471925,0.000505673,0.000251902,0.000186381,0.369627929,0.294636249,0.240680782,0.275469922,3.290282186,2.59315185,2.052309926,2.210347013
0.83,0.005160645,0.000476907,0.000237572,0.000175778,0.305231865,0.226799395,0.180050789,0.192984787,3.290282186,2.59315185,2.052309926,2.210347013
0.25,0.005481058,0.000506517,0.000252322,0.000186692,0.621378568,0.518321437,0.413823796,0.489588449,3.290282186,2.59315185,2.052309926,2.210347013
0.51,0.005418608,0.000500746,0.000249447,0.000184565,0.207796638,0.158476617,0.120002278,0.132368228,3.290282186,2.59315185,2.052309926,2.210347013
0.5,0.005078102,0.000469279,0.000233772,0.000172967,0.272945099,0.211078847,0.159567491,0.175805097,3.290282186,2.59315185,2.052309926,2.210347013
0.31,0.005702764,0.000527006,0.000262528,0.000194244,0.322225295,0.250191971,0.207341249,0.232573763,3.290282186,2.59315185,2.052309926,2.210347013
0.62,0.005250642,0.000485224,0.000241715,0.000178844,0.214674354,0.159880203,0.128193099,0.138283819,3.290282186,2.59315185,2.052309926,2.210347013
0.27,0.005317976,0.000491446,0.000244815,0.000181137,0.440758023,0.358938026,0.28940639,0.336229239,3.290282186,2.59315185,2.052309926,2.210347013
0.62,0.005317575,0.000491409,0.000244796,0.000181124,0.250432649,0.187730165,0.151005476,0.162645816,3.290282186,2.59315185,2.052309926,2.210347013
0.58,0.005505095,0.000508739,0.000253429,0.000187511,0.241708287,0.184036714,0.144417983,0.157333613,3.290282186,2.59315185,2.052309926,2.210347013
0.34,0.005234729,0.000483753,0.000240982,0.000178302,0.312155009,0.231319356,0.192585796,0.205623286,3.290282186,2.59315185,2.052309926,2.210347013
0.76,0.005256404,0.000485756,0.00024198,0.00017904,0.236392328,0.17219541,0.138557526,0.147908486,3.290282186,2.59315185,2.052309926,2.210347013
0.6,0.00515028,0.000475949,0.000237095,0.000175425,0.264212181,0.202695288,0.158130373,0.172742594,3.290282186,2.59315185,2.052309926,2.210347013
0.45,0.005493395,0.000507657,0.00025289,0.000187112,0.241750127,0.183488966,0.139131807,0.151790602,3.290282186,2.59315185,2.052309926,2.210347013
0.94,0.005400389,0.000499062,0.000248609,0.000183944,0.222680656,0.164444246,0.126762478,0.138473427,3.290282186,2.59315185,2.052309926,2.210347013
0.66,0.004959667,0.000458334,0.00022832,0.000168933,0.232066524,0.174526117,0.138710414,0.150554655,3.290282186,2.59315185,2.052309926,2.210347013
0.21,0.005188218,0.000479455,0.000238841,0.000176718,1.32182216,1.131294882,0.875136872,1.04993787,3.290282186,2.59315185,2.052309926,2.210347013
0.76,0.005623759,0.000519705,0.000258891,0.000191553,0.260660698,0.191456351,0.151535444,0.162548764,3.290282186,2.59315185,2.052309926,2.210347013
0.54,0.005255242,0.000485649,0.000241927,0.000179001,0.246095972,0.189639728,0.145090296,0.159658287,3.290282186,2.59315185,2.052309926,2.210347013
0.78,0.006058434,0.000559874,0.000278902,0.000206358,0.215903561,0.158584973,0.121310046,0.132829694,3.290282186,2.59315185,2.052309926,2.210347013
0.85,0.005254814,0.000485609,0.000241907,0.000178986,0.275216033,0.204383419,0.157762036,0.171207658,3.290282186,2.59315185,2.052309926,2.210347013
0.75,0.005240616,0.000484297,0.000241253,0.000178502,0.277440142,0.204425976,0.166055087,0.176810593,3.290282186,2.59315185,2.052309926,2.210347013
0.6,0.005336102,0.000493122,0.000245649,0.000181755,0.254185687,0.192161267,0.153226099,0.165967404,3.290282186,2.59315185,2.052309926,2.210347013
0.75,0.00538206,0.000497369,0.000247765,0.00018332,0.258800055,0.189198914,0.152770405,0.162736782,3.290282186,2.59315185,2.052309926,2.210347013
0.71,0.005697929,0.000526559,0.000262306,0.000194079,0.23217145,0.168575006,0.13721992,0.146045812,3.290282186,2.59315185,2.052309926,2.210347013
0.59,0.005579165,0.000515584,0.000256839,0.000190034,0.251612971,0.189082332,0.151697782,0.163557785,3.290282186,2.59315185,2.052309926,2.210347013
0.73,0.005470204,0.000505514,0.000251822,0.000186322,0.216843644,0.156609171,0.125508635,0.134387889,3.290282186,2.59315185,2.052309926,2.210347013
0.48,0.005101777,0.000471467,0.000234862,0.000173773,0.261067112,0.199783058,0.151511773,0.165786754,3.290282186,2.59315185,2.052309926,2.210347013
0.66,0.004972036,0.000459477,0.000228889,0.000169354,0.245027971,0.183552628,0.147571517,0.159151684,3.290282186,2.59315185,2.052309926,2.210347013
0.52,0.00516893,0.000477673,0.000237953,0.000176061,0.241176683,0.185556433,0.140561755,0.154858196,3.290282186,2.59315185,2.052309926,2.210347013
0.84,0.004987146,0.000460874,0.000229585,0.000169869,0.28084532,0.207893507,0.16432978,0.176425973,3.290282186,2.59315185,2.052309926,2.210347013
0.35,0.005599069,0.000517423,0.000257755,0.000190712,0.283322329,0.208550855,0.171466374,0.182546216,3.290282186,2.59315185,2.052309926,2.210347013
0.91,0.005766982,0.00053294,0.000265485,0.000196431,0.234587828,0.173210446,0.137128563,0.148867882,3.290282186,2.59315185,2.052309926,2.210347013
0.49,0.005212517,0.000481701,0.00023996,0.000177545,0.254284718,0.19500595,0.147455215,0.16175871,3.290282186,2.59315185,2.052309926,2.210347013
0.33,0.005603553,0.000517837,0.000257961,0.000190864,0.201699191,0.146397705,0.122605846,0.131905044,3.290282186,2.59315185,2.052309926,2.210347013
0.26,0.005234287,0.000483713,0.000240962,0.000178287,0.541632618,0.448368473,0.357663573,0.420164931,3.290282186,2.59315185,2.052309926,2.210347013
0.27,0.005564252,0.000514205,0.000256152,0.000189526,0.464370346,0.376561011,0.306749117,0.354345477,3.290282186,2.59315185,2.052309926,2.210347013
0.47,0.005197517,0.000480315,0.000239269,0.000177034,0.224282667,0.169509181,0.128741395,0.140793802,3.290282186,2.59315185,2.052309926,2.210347013
0.61,0.005153219,0.000476221,0.00023723,0.000175526,0.242950583,0.185734171,0.144849015,0.158274612,3.290282186,2.59315185,2.052309926,2.210347013
0.2,0.005331376,0.000492685,0.000245431,0.000181594,1.095563769,0.934204773,0.724944676,0.870255681,3.290282186,2.59315185,2.052309926,2.210347013
0.69,0.005602328,0.000517724,0.000257905,0.000190823,0.24775142,0.181321194,0.147880816,0.157553169,3.290282186,2.59315185,2.052309926,2.210347013
0.4,0.005590031,0.000516588,0.000257339,0.000190404,0.289597217,0.216833744,0.168942199,0.181764686,3.290282186,2.59315185,2.052309926,2.210347013
0.61,0.005145151,0.000475475,0.000236859,0.000175251,0.254785635,0.193642158,0.152546601,0.165882581,3.290282186,2.59315185,2.052309926,2.210347013
0.34,0.005720809,0.000528673,0.000263359,0.000194858,0.309213338,0.228679094,0.188275128,0.200587874,3.290282186,2.59315185,2.052309926,2.210347013
0.38,0.005433761,0.000502146,0.000250145,0.000185081,0.283004526,0.209206201,0.167824479,0.178894331,3.290282186,2.59315185,2.052309926,2.210347013
0.34,0.005608114,0.000518259,0.000258171,0.00019102,0.301749631,0.225513769,0.188307981,0.203752419,3.290282186,2.59315185,2.052309926,2.210347013
0.68,0.005482848,0.000506683,0.000252405,0.000186753,0.204614128,0.147915079,0.120671823,0.128572783,3.290282186,2.59315185,2.052309926,2.210347013
0.23,0.005193252,0.00047992,0.000239073,0.000176889,0.781952049,0.660388604,0.517041028,0.617568526,3.290282186,2.59315185,2.052309926,2.210347013
0.8,0.004891733,0.000452056,0.000225192,0.000166619,0.216021287,0.156826229,0.127315329,0.13547099,3.290282186,2.59315185,2.052309926,2.210347013
0.89,0.005013289,0.00046329,0.000230788,0.000170759,0.290920171,0.216722512,0.16794763,0.182242279,3.290282186,2.59315185,2.052309926,2.210347013
0.53,0.005257444,0.000485853,0.000242028,0.000179076,0.279819511,0.216916251,0.165442324,0.182154119,3.290282186,2.59315185,2.052309926,2.210347013
0.78,0.005428381,0.000501649,0.000249897,0.000184898,0.238472298,0.174186702,0.137779842,0.147682862,3.290282186,2.59315185,2.052309926,2.210347013
0.32,0.006087569,0.000562566,0.000280243,0.000207351,0.306232729,0.227930239,0.189902896,0.204351959,3.290282186,2.59315185,2.052309926,2.210347013
0.85,0.005189452,0.000479569,0.000238898,0.00017676,0.240908161,0.177435319,0.136778204,0.148288719,3.290282186,2.59315185,2.052309926,2.210347013
0.6,0.005055902,0.000467228,0.00023275,0.000172211,0.276083046,0.211625033,0.165741111,0.180882,3.290282186,2.59315185,2.052309926,2.210347013
0.25,0.005145467,0.000475504,0.000236873,0.000175261,0.648512645,0.543105102,0.428172548,0.507619827,3.290282186,2.59315185,2.052309926,2.210347013
0.28,0.005149484,0.000475876,0.000237058,0.000175398,0.443565393,0.360070965,0.289546332,0.335320197,3.290282186,2.59315185,2.052309926,2.210347013
0.58,0.004932054,0.000455782,0.000227049,0.000167992,0.273130885,0.210276511,0.1633241,0.178957381,3.290282186,2.59315185,2.052309926,2.210347013
0.26,0.005921667,0.000547235,0.000272606,0.0002017,0.64193072,0.534745548,0.433853708,0.512098693,3.290282186,2.59315185,2.052309926,2.210347013
0.41,0.005313309,0.000491015,0.0002446,0.000180978,0.281673126,0.209570532,0.165158596,0.176824201,3.290282186,2.59315185,2.052309926,2.210347013
0.27,0.005240454,0.000484282,0.000241246,0.000178497,0.565097756,0.46847048,0.373331562,0.439204177,3.290282186,2.59315185,2.052309926,2.210347013
0.21,0.005965668,0.000551301,0.000274631,0.000203199,1.285619442,1.097233049,0.86967094,1.04358259,3.290282186,2.59315185,2.052309926,2.210347013
0.7,0.006309804,0.000583104,0.000290474,0.00021492,0.275355968,0.202287638,0.161039451,0.172411848,3.290282186,2.59315185,2.052309926,2.210347013
0.37,0.005275697,0.000487539,0.000242868,0.000179697,0.309616778,0.229257141,0.185280899,0.197157144,3.290282186,2.59315185,2.052309926,2.210347013
0.9,0.005665306,0.000523544,0.000260804,0.000192968,0.240154306,0.178264419,0.136825794,0.149800587,3.290282186,2.59315185,2.052309926,2.210347013
0.42,0.005685445,0.000525405,0.000261731,0.000193654,0.242222985,0.182557721,0.139378365,0.151393385,3.290282186,2.59315185,2.052309926,2.210347013
0.6,0.004926096,0.000455232,0.000226774,0.000167789,0.286836084,0.222123192,0.170888832,0.187420104,3.290282186,2.59315185,2.052309926,2.210347013
0.4,0.005400097,0.000499035,0.000248595,0.000183935,0.282706215,0.209339137,0.167198115,0.178115418,3.290282186,2.59315185,2.052309926,2.210347013
0.42,0.004913142,0.000454035,0.000226178,0.000167348,0.262253404,0.194750315,0.153741774,0.164596633,3.290282186,2.59315185,2.052309926,2.210347013
0.91,0.00524999,0.000485164,0.000241685,0.000178822,0.237999696,0.176877516,0.13586916,0.148417969,3.290282186,2.59315185,2.052309926,2.210347013
0.29,0.005492656,0.000507589,0.000252856,0.000187087,0.338473506,0.26488672,0.218256042,0.24587341,3.290282186,2.59315185,2.052309926,2.210347013
0.46,0.004954372,0.000457845,0.000228076,0.000168753,0.297003856,0.225645578,0.173555609,0.188008925,3.290282186,2.59315185,2.052309926,2.210347013
0.53,0.005110268,0.000472252,0.000235253,0.000174063,0.237306634,0.182611802,0.138990066,0.153189588,3.290282186,2.59315185,2.052309926,2.210347013
0.74,0.00520637,0.000481133,0.000239677,0.000177336,0.255164912,0.186708115,0.151156001,0.161043304,3.290282186,2.59315185,2.052309926,2.210347013
0.37,0.005168284,0.000477613,0.000237923,0.000176039,0.267856448,0.196939466,0.162402135,0.173092046,3.290282186,2.59315185,2.052309926,2.210347013
0.81,0.005139456,0.000474949,0.000236596,0.000175057,0.242314243,0.176784504,0.141558973,0.151184191,3.290282186,2.59315185,2.052309926,2.210347013
