V_PCA1,V_PCA2,V_PCA3,V_PCA4,V_PCA5,V_PCA6
-0.07313449,-0.131516373,-0.166019339,-0.004257131,0.003101237,-0.000253049
0.273291709,-0.29131834,0.119730153,0.000357864,-0.00335612,7.84E-05
0.130516626,-0.215511458,-0.019164155,0.003494966,0.000346461,0.000891002
-0.073415999,-0.13182592,-0.165668599,-0.004385591,0.002809288,-0.000306042
-0.105288901,0.11232893,-0.156368027,-0.007081143,0.001698355,-4.59E-05
0.453449023,-0.042059067,0.203880926,0.001211147,0.002171159,-0.00040801
0.236399009,0.102217579,0.055327119,0.001730231,-0.001794115,-0.000108066
-1.052879892,0.415961871,0.583046282,0.007412168,-0.002184676,0.000361631
0.178101075,-0.418240594,-0.025004978,0.005886812,0.001519161,0.000549935
-0.407063642,-0.132204055,-0.126601986,0.006876793,0.00055194,-6.29E-05
0.313031349,0.003554224,0.169677676,-0.00298127,-0.001912049,-9.27E-05
0.180104297,-0.488979214,-0.030985434,0.006888642,0.001240097,0.000499688
-0.414914325,-0.201340993,-0.119728983,0.006138389,0.000215676,8.00E-05
-0.135748692,-0.292890784,-0.179934326,-0.005339243,-0.001342069,-0.000398455
0.28102206,0.486286169,0.081398777,-0.002485173,0.00153966,-0.001173884
-0.126216167,0.016340687,-0.155673101,-0.007580444,-0.001002022,-0.00028443
0.278982283,-0.058174946,0.079840112,0.000970777,-0.000205876,-0.000445677
0.398934723,0.019910962,0.168319716,0.000181888,0.001946492,-0.000907389
0.387327921,0.092633363,0.208650224,-0.000969817,0.000344033,8.93E-06
0.080797269,0.395677837,-0.012884048,0.000465685,-0.001612913,0.000945347
-0.126170458,-0.119742765,-0.227776895,1.82E-05,-0.001532674,-0.000732415
0.371982044,-0.019555321,0.114032772,0.001223017,0.003116671,-0.001210224
0.218876721,0.013478851,0.117478065,-0.003335141,-0.003975408,7.99E-05
-0.217695642,-0.092254159,-0.173396731,-0.003679475,-0.007905012,-7.04E-05
0.2663015,0.176797422,0.063827545,0.000825515,-0.000432621,-0.000707141
-0.059882637,0.003567827,-0.06758461,-0.007334281,0.002272791,0.000782911
-0.085695603,0.388939307,-0.19038049,-0.004881334,0.004143923,-0.000325645
-0.459490088,-0.018384198,-0.075118439,0.008274929,0.001876153,-0.000330464
0.252953281,0.113090898,0.143570617,-0.00270436,-0.00454605,0.000261123
0.364911929,0.703022232,0.179491189,0.000593739,0.000221157,0.000582519
-0.452742521,0.04336281,-0.059087142,0.007971386,2.85E-06,0.000311997
-0.107555566,0.48368765,-0.179351736,-0.007449838,0.003198009,-0.000331188
0.234106328,0.60007881,0.125770357,-0.005014665,-0.002952251,0.000121967
-0.102769052,0.304668203,-0.150443846,-0.007970345,0.001640774,0.000226689
-0.068292683,-0.234599998,-0.089880087,-0.007756242,0.00183631,0.000465258
0.091625289,0.047521039,-0.065371474,0.003695371,0.00121542,0.000521992
0.107248308,0.279948442,-0.096343444,0.004999366,0.003264448,0.000431181
0.249222056,-0.074921604,0.11759761,-0.001595375,-0.003364948,-0.000198503
0.372847701,-0.224885454,0.234105638,-0.004359704,-0.001248091,-0.000457862
-0.481013431,0.088661804,-0.063971985,0.009196416,0.002161769,-0.000476947
0.336991907,0.0037751,0.182328104,-0.004167817,-1.27E-05,-0.000864594
0.279100426,0.670620816,0.092698375,-0.003915843,0.001499572,-0.001064443
0.247249354,-0.259710852,0.089456777,0.003265281,-0.003275996,0.000583707
0.212023512,-0.013517701,0.015867526,0.004468581,-0.00069476,0.00030198
-0.383052372,0.174186871,-0.164915469,0.008874169,0.001083451,-0.000301506
-0.675425652,0.171814101,0.126276137,0.008721968,0.002739444,-0.000989284
-0.167801367,-0.01082611,-0.16859804,-0.007538804,-0.003498973,-0.000347512
0.131671903,0.393123279,-0.057092834,0.00431708,0.000738136,0.000290264
0.35610533,-0.11014165,0.173948779,-0.002566773,-0.000152398,-0.000747848
-0.358891049,0.110777514,-0.177396986,0.008111892,0.000485378,-0.000332794
-0.168380205,-0.0198178,-0.211976446,-0.002550988,-0.003543337,-0.000655713
-0.127799957,0.290530256,-0.140513194,-0.009789812,0.000170541,-3.04E-05
-0.53886347,-0.240575197,0.01708751,0.005135682,0.000552942,6.26E-05
0.055464258,0.18784372,-0.011812497,-0.000463718,-0.000651287,0.001192213
0.049081392,0.341829652,-0.061667719,-0.000182592,0.002637382,0.000949706
0.217145219,-0.118988375,0.113383965,-0.002060624,-0.00465188,0.000148283
0.311973601,0.262136783,0.117904841,-0.00150425,0.000193035,-0.000521678
-0.537854548,-0.127541769,-0.022482621,0.006965902,0.003802157,-0.001064981
0.450297868,0.195164549,0.175590595,0.005336339,0.002072878,-0.000191819
-0.576027102,0.099585548,0.015938331,0.00901805,0.003111757,-0.00062317
0.270942826,-0.825678898,0.075386656,0.006285977,-0.001376676,0.000720855
-0.117016658,-0.0576884,-0.192969711,-0.004661403,0.000283452,-0.000517722
0.032106615,0.109702981,-0.072586014,-0.000409505,0.003336557,0.001119347
-0.075855842,-0.150435292,-0.141558548,-0.005936371,0.002533231,-2.46E-05
-0.165052417,-0.180296424,-0.158437833,-0.006195446,-0.005231811,-0.000361335
0.318839273,-0.276300989,0.148797498,-0.002127815,-0.00076185,-0.000949543
0.20987303,0.553192356,0.023921858,1.01E-05,-0.000661912,-0.000603183
-0.113031758,0.116867187,-0.124278405,-0.009402649,0.001821597,0.000423335
0.101404289,0.12990886,-0.095926185,0.004228665,0.004303458,0.000306955
0.365599563,0.291259689,0.158966858,-0.000392776,0.001824413,-0.00053641
0.176036317,-0.007973644,0.019096842,0.002879975,-0.00215664,0.000462823
0.415521274,-0.057222479,0.186810789,-9.89E-05,0.00184007,-0.000573907
0.152075337,-0.386727104,-0.033437914,0.00485066,0.001915305,0.000716857
-0.796509408,0.280025516,0.288213844,0.009578671,-0.000319716,0.00025402
-0.139318823,0.050382126,-0.180758411,-0.005065356,-0.002541692,-0.000430859
-0.579345079,-0.140842519,0.030616,0.005988022,0.002917582,-0.000645632
0.224655299,0.255640215,0.012365992,0.003746571,-0.000197155,-0.000349603
0.174714017,-0.149549903,-0.007790976,0.00508335,-0.000162201,0.000531071
0.43209878,0.21171695,0.156299773,0.005268171,0.002222001,-0.000405078
-0.189247112,0.239849705,-0.172493395,-0.009445563,-0.003324959,-0.000365371
-0.093814118,0.327379092,-0.095454054,-0.010967201,0.001024584,0.000444361
-0.119931223,-0.467742343,-0.165121823,-0.004513175,-0.002109839,-0.000516113
0.117854454,0.297563045,-0.065586363,0.00455238,0.001800641,0.000467218
0.25990452,-0.17801821,0.076998439,0.00093076,-0.001398226,-0.00033361
0.324176509,0.237790167,0.10093497,-0.000492848,0.001502392,-0.00105124
0.130519102,-0.474856748,-0.031545473,0.003880056,0.001826601,0.000898633
0.059436249,0.233627148,-0.058421252,0.00045969,0.00295427,0.000777384
0.474692991,-0.127436994,0.194103803,0.003238634,0.003188823,-0.000741975
-0.033425706,0.606279117,-0.073102234,-0.005229321,0.003234147,0.001275769
-0.085443459,0.248815541,-0.11006407,-0.008573829,0.002897881,0.000502809
-0.221219131,-0.334151318,-0.245914224,0.003351909,-0.003383689,-0.000407104
0.201392926,-0.102635542,0.047209823,0.003555187,-0.002123189,0.000749993
0.276216959,0.191272862,0.073511613,0.000158167,0.000600127,-0.000683698
-0.034646566,-0.095603589,-0.148684114,-0.002812065,0.004768474,0.000127232
-0.687459412,-0.050440294,0.109474717,0.004536517,0.004549784,-0.001197313
0.025680554,0.003117923,-0.069356994,3.21E-05,0.002144525,0.000794744
-0.626697667,-0.111025282,0.07154462,0.005143259,0.004214509,-0.001236817
0.018375588,0.105064815,-0.076848798,-0.000644014,0.002887583,0.000869486
0.246711332,-0.195034068,0.027752907,0.005314345,-0.000250116,0.000160337
0.135006879,0.022199247,0.051862418,0.000290114,-0.004831403,0.000848598
-0.229954753,-0.221829639,-0.22924111,0.003153847,-0.003955661,-0.000398915
-0.104809287,0.297569629,-0.169974486,-0.006748967,0.00235728,-0.000314395
-0.090573386,0.235632316,-0.10404946,-0.008734286,0.002704483,0.000601395
-0.039079699,0.307978817,-0.101844094,-0.004599155,0.003975605,0.000680788
0.412418607,0.319148477,0.208734209,0.004241754,-0.002128453,0.000710747
-0.033234492,0.026501333,-0.079193453,-0.005145114,0.003257603,0.000771032
0.292625863,-0.3287906,0.092878361,0.003332263,-0.001754921,3.14E-05
0.009242497,0.20012422,-0.082290989,-0.002300357,0.004049447,0.000868304
-0.100577184,0.508484282,-0.099885423,-0.009954755,0.00306993,0.000648146
0.399032833,0.702508774,0.244372187,0.002781302,-0.004944799,0.000856935
-0.195364211,0.328553721,-0.247756475,0.002506194,-0.002328796,-0.000602304
0.23620472,0.351297997,0.045657596,0.000465264,-0.000599145,-0.000475355
0.263978876,0.151404585,0.131125709,-0.002679889,-0.002831988,-4.48E-05
0.346163146,-0.170323588,0.096594021,0.003361422,0.000838811,-0.000533723
0.141647889,0.190823076,-0.036016159,0.004212233,0.000415163,0.000296105
0.20179565,0.237968162,0.062966746,0.001109417,-0.003338555,0.000509438
0.062512121,-0.330668736,-0.045691227,0.000798948,0.001900343,0.00087878
-0.458237202,0.036953112,-0.095932038,0.009551766,0.003795063,-0.000923785
0.344835158,0.148213575,0.13539139,-0.001387241,0.00153103,-0.00113708
0.373293352,-0.253873794,0.188475921,-0.001981199,4.31E-05,-0.000900514
-0.224047821,0.567823802,-0.220963758,-0.003341227,-0.004720609,-0.000546891
0.401836839,-0.035504753,0.118244531,0.002798031,0.003109085,-0.001127102
0.060402848,-0.108520427,-0.054176999,0.000439796,0.002599707,0.000668346
-0.179794221,0.267112407,-0.227134118,-0.004065568,-0.002521492,-0.000732701
0.327168469,-0.093356466,0.168574289,-0.003103764,-0.001544191,-0.000565384
-0.162488088,-0.397650381,-0.150314793,-0.00557482,-0.005895727,-0.000258111
0.386145183,0.225965665,0.216515189,0.001489357,-0.001264359,0.000461223
0.390155291,0.198821062,0.210054165,-0.000669929,0.000491366,-0.000100444
-0.031746335,0.656612132,-0.116517551,-0.005198938,0.005172488,0.000456729
-0.846358661,-0.197338902,0.33008747,-0.000237473,0.001768663,0.000167152
0.140360306,-0.214725173,-0.010052614,0.003549147,-0.001609075,0.000779932
0.102508063,-0.294686201,0.013351289,0.000738771,-0.000842286,0.001124945
-0.301901325,0.213629356,-0.224452533,0.007135385,-0.000602551,-0.00028986
0.368074464,0.049447384,0.231532665,-0.00241157,-0.001091726,9.78E-05
-0.632889261,-0.369866188,0.067236357,0.002287914,0.003671735,-0.00075622
0.141682845,-0.383063185,-0.041629256,0.004777896,0.001967156,0.00073909
-0.007386188,0.372113249,-0.096189172,-0.003122185,0.004428861,0.000617113
0.239572483,-0.156299853,0.169867127,-0.003262125,-0.006625394,0.000436414
0.284928137,0.083491017,0.057059098,0.002832998,0.000171902,-0.000540782
0.345023102,-0.001449156,0.171664874,-0.002890233,-0.000439296,-0.00073823
0.385781579,-0.191227391,0.218946531,-0.002414058,0.000128789,-0.000570534
-0.319634096,-0.358486381,-0.185128129,0.005843844,0.000970586,-0.000507293
-0.076875734,-0.213246534,-0.121403321,-0.006826972,0.002016028,9.55E-05
0.421146612,0.017623154,0.248528051,0.00290432,-0.002727442,0.000706356
-0.09571935,0.25558635,-0.140087568,-0.008044018,0.002865491,0.000176316
0.064236734,-0.008831607,-0.054396296,0.001397228,0.001615194,0.000871432
-0.265356175,0.323411442,-0.266535547,0.007528945,0.00089789,-0.000821685
0.272229537,-0.181991118,0.104496194,0.000791789,-0.002519114,-6.24E-05
0.327141599,0.046420191,0.131626534,-0.00216315,0.000916317,-0.000797921
-0.202507354,0.096818461,-0.205866701,-0.002970711,-0.005435377,-0.000537329
0.217879055,-0.231771966,0.041525091,0.003564176,-0.001993062,0.000257766
-0.002511529,-0.644645763,-0.12922203,-0.000873491,0.004226177,0.000226422
-0.134702546,-0.27333811,-0.180354538,-0.00541072,-0.000881008,-0.000336139
0.097134075,-0.071491186,-0.034524146,0.00239862,0.001175736,0.000967679
0.115710583,-0.026506513,-0.012791569,0.002841372,-0.001353972,0.000643975
0.062236341,0.206635177,-0.063340128,0.000928339,0.00309561,0.000875317
0.23363191,0.465435183,0.010769403,0.00247964,0.000460781,-0.000673836
0.043715162,0.468187165,-0.070526743,0.000999854,0.001654696,0.000892254
0.302834288,-0.772972003,0.145765079,0.002193288,-0.003892647,0.000541352
-0.115183238,-0.318454015,-0.164135652,-0.005271923,-0.000621379,-0.00035846
-0.010721553,-0.184806621,-0.052968937,-0.004240594,0.002311331,0.001055567
-0.111274616,0.096943975,-0.171191557,-0.005809796,-0.00041657,-0.000277257
0.173602801,-0.382107062,-0.061118138,0.007450976,0.002506697,0.000413224
0.26610516,0.160479542,0.106984341,-0.002519294,-0.000967464,-0.000510509
0.309044833,0.5175472,0.133903472,-0.002958195,0.001501696,-0.000523637
0.217919853,0.008339524,0.096628553,-0.001438289,-0.004183862,-0.000167083
0.37975612,-0.117520133,0.142947971,0.000239306,0.002378284,-0.00113167
-1.263142659,-0.152068366,0.806623671,-0.015470177,0.00042037,0.000403508
-0.074114604,0.41311148,-0.116900329,-0.007746227,0.003818309,0.000581506
0.399930058,-0.286206646,0.174248,-7.25E-05,0.001528317,-0.000858455
0.059601026,-0.153282295,-0.077104843,0.001172907,0.00374607,0.000725182
-0.144279999,-0.054710837,-0.223031497,-0.001627813,-0.001811734,-0.000602027
-0.272860838,-0.084760563,-0.210773747,0.001195389,-0.006177183,-9.12E-05
-0.247622029,-0.10689963,-0.200865732,0.001495465,-0.005748713,-0.000166604
-0.234331718,-0.619275009,-0.242545357,0.003807468,-0.002830354,-0.000401409
-0.078638784,0.322231554,-0.137205605,-0.007434261,0.003517439,0.00016249
-0.126125371,-0.378620309,-0.196537046,-0.000754631,-0.003085295,-0.000397499
0.367186187,-0.095206377,0.225801858,-0.004371685,-0.000812107,-0.000395973
-0.079129105,-0.116627866,-0.092041639,-0.007771591,0.002327443,0.000594489
0.188014762,-0.598755302,-0.046467949,0.007185965,0.003038107,0.000644298
0.381442551,-0.060670315,0.18711328,0.00078051,0.000503407,-2.83E-05
-0.08684531,-0.018150648,-0.208341705,-0.002866236,0.00255599,-0.000639873
0.096399449,-0.241808852,-0.019860725,0.001028255,0.002191863,0.000935254
-0.06481477,0.623486952,-0.118904574,-0.007487157,0.004311281,0.000513521
-0.332296451,-0.290372939,-0.209129965,0.005680074,-0.00027252,-0.00051215
0.470272774,0.140078172,0.190755981,0.004370623,0.002608487,-0.000347517
-0.058954599,0.179514897,-0.125867818,-0.006340566,0.003887624,0.000195816
-0.66952904,0.527860694,0.135571751,0.014042491,0.000718335,-0.000322385
-0.26670141,0.170504416,-0.206579254,0.002553188,-0.004865626,-0.00010831
-0.088518851,0.184006886,-0.109169357,-0.009109113,0.002481006,0.000363362
0.395945058,-0.384678665,0.152850848,0.00286317,0.000579184,-0.000276595
-0.132699535,-0.066119281,-0.173046752,-0.006612385,-0.000632548,-0.000219544
0.184206237,-0.013801742,0.030063197,0.002895978,-0.002328117,0.000470549
-0.158945521,0.257791524,-0.1453884,-0.010581872,-0.001822835,-0.000177526
-0.334848861,-0.590124384,-0.220124416,0.005652801,0.001787496,-0.000990828
0.357677146,0.088805563,0.115910973,0.000202278,0.001836548,-0.001030152
-0.190287561,0.002354662,-0.160669882,-0.008420158,-0.005077967,-0.000227008
-0.24615749,-0.264390064,-0.232119629,0.003720509,-0.002906682,-0.000351254
0.113571596,-0.150785099,-0.125087887,0.005734368,0.006543209,3.32E-05
-0.190862196,0.021086477,-0.15904673,-0.007183636,-0.006367417,-0.000252244
0.15746031,0.133165264,0.071746581,-0.001115999,-0.005099237,0.00050932
-0.361509844,-0.487975936,-0.137065455,0.00343042,-0.002396495,1.64E-05
0.060316676,0.570874901,-0.108958092,0.00263473,0.004371229,0.00035069
-0.26610194,-0.378794857,-0.211760482,0.004533705,-0.002384703,-0.000411704
0.305468146,0.128048455,0.185442848,-0.005837023,-0.002081788,-0.000478533
0.336358033,-0.004667079,0.139056282,-0.00034839,-0.000236711,-0.00037098
0.455489213,-0.065293552,0.200123763,0.001935545,0.002464847,-0.000543625
0.335874116,0.068740314,0.143209978,-0.002230705,0.001073833,-0.001051367
-0.673932277,0.2392429,0.127548914,0.009674053,0.002417224,-0.000685397
0.053464869,-0.104425364,-0.02316211,-0.001013094,0.001497846,0.001222283
0.196710169,-0.208385415,0.004571381,0.004629219,-0.000906147,0.000161197
0.226275447,0.601352428,0.092315831,-0.003962014,-0.001570503,-0.000290211
0.124253697,-0.570383315,-0.006150351,0.002271478,0.001724264,0.000826522
0.334158194,0.232189541,0.196880775,-0.002904639,-0.00036349,0.000273246
0.273921032,-0.512608049,0.064658608,0.005250072,-0.00125442,0.000364401
0.440666309,0.074742249,0.20413486,0.005266599,-0.00035562,0.000265964
-0.224966345,0.053181248,-0.200706408,-0.001794795,-0.006296594,-4.41E-05
0.394221774,-0.475391846,0.259942462,-0.004192372,-0.001733301,-0.000131895
-0.12117575,0.142160374,-0.156188809,-0.008004258,0.00079895,-3.01E-05
0.463093768,-0.49258011,0.191703513,0.002500952,0.001673231,-0.000918354
0.11305176,-0.418624102,-0.049890437,0.003848934,0.00220881,0.000771756
-0.086614309,0.355912361,-0.059779805,-0.00979324,0.002155328,0.001286427
0.010595099,-0.463082038,-0.050204994,-0.003943088,0.002661681,0.000737613
-0.228476693,0.034191496,-0.218891018,-0.001646575,-0.00576072,-0.000320067
-0.226438775,-0.126948871,-0.229262726,0.002793463,-0.003995618,-0.000280943
0.393173992,-0.084545218,0.083448688,0.00522355,0.00351527,-0.001023535
0.175114186,0.260635225,0.033126874,0.001162466,-0.002954198,0.000187851
0.447378052,-0.129091703,0.229419935,0.000360695,0.001165619,-0.000381058
-0.155332693,-0.086064988,-0.210201875,-0.003100802,-0.002486131,-0.000537149
0.413263689,-0.044209229,0.255819941,-0.000148409,-0.001259259,0.000357986
0.269279367,0.090678725,0.121352853,-0.001470668,-0.00230562,-0.000136649
0.090304109,0.216176985,-0.055598463,0.002367485,0.001907442,0.000951664
-0.044188292,-0.06208083,-0.156548672,-0.003228077,0.004676527,8.38E-05
0.369781801,-0.207269447,0.151578783,5.48E-05,0.000575926,-0.000938732
-0.011858971,0.457991041,-0.129953291,-0.00233635,0.005667599,0.000582739
-0.810412114,-0.25373619,0.28086175,-0.001029416,0.00305314,-0.000641646
-0.713875601,-0.132129911,0.161621757,0.002978609,0.00418493,-0.00103744
-0.036882597,-0.100826864,-0.146029186,-0.003752704,0.003776895,-0.000120419
0.443135919,0.478289026,0.220199163,0.004485541,-0.003490089,-0.000108675
-0.231869791,0.142282347,-0.187520249,-0.00143008,-0.007109365,-4.53E-06
0.172759688,-0.210201078,0.03550887,0.003066469,-0.002304958,0.001097823
0.199374435,-0.018011489,0.075732358,-0.000947284,-0.003864857,-0.000101691
-1.07679537,0.085798719,0.598360968,-0.002093157,-0.000195166,-0.000120094
-0.012154699,0.087482306,-0.08176511,-0.004067012,0.003872552,0.000699566
-0.128614531,-0.187007548,-0.184117666,-0.005322453,-0.000278588,-0.000390586
0.148460099,0.10073391,0.016351382,0.002151806,-0.002399243,0.000596116
-0.081768797,0.080350619,-0.166542067,-0.005313926,0.002152612,-0.00049613
0.307788852,-0.100564474,0.127844524,-0.001980364,-0.0002228,-0.001007653
-0.127704957,0.110748188,-0.149225856,-0.008863112,-0.000450674,-0.000240656
0.20226692,0.034373952,0.096312609,-0.001291806,-0.004685036,7.96E-05
-0.589921118,-0.027604944,0.049696379,0.007441083,0.001785617,-0.000132038
-0.874927827,0.168669184,0.34085957,0.004021477,0.00183473,-0.000749975
0.285878685,0.301130026,0.088081392,-0.001189414,0.000828402,-0.000557833
0.217253668,0.047787052,0.012036403,0.003177637,-0.000404507,-0.000311993
-0.400910993,-0.014739186,-0.107135847,0.005907699,-0.002393044,0.000430392
0.293211011,0.338430088,0.080348284,0.000564139,0.000626514,-0.000516197
-0.385125615,-0.129564385,-0.176715222,0.008780231,0.005067971,-0.001399694
0.004789817,-0.058466959,-0.088870116,-0.001868102,0.003926469,0.000726933
0.201787555,-0.081061523,0.025913123,0.002963285,-0.001821703,2.85E-05
0.245472826,-0.40924593,0.128291124,0.000861679,-0.005006513,0.000586588
-0.11804564,0.21084414,-0.222481698,-0.003367745,0.000816499,-0.000909012
-0.696371232,-0.423161158,0.146930545,-0.000866413,0.004319041,-0.001064593
0.275520501,-0.248437599,0.140740454,-0.002058903,-0.003118874,-6.82E-05
0.414908154,0.391181089,0.230770883,0.004073075,-0.003500792,0.000951093
0.393342904,0.320288562,0.211699119,0.001319257,-0.000497379,0.0005119
0.280854813,-0.466619011,0.10155949,0.001720541,-0.002234988,-0.000149072
0.128629895,-0.102127492,0.032355387,0.001315908,-0.002100869,0.001263334
-0.008215588,-0.450926126,-0.090747056,-0.003006543,0.003547782,0.000557233
0.208753328,0.299951505,0.05694374,-0.001102721,-0.001942287,-0.000505221
-0.694862887,0.065043993,0.16818022,0.007599492,0.001268355,-4.08E-05
0.095923273,-0.095373548,-0.012262239,0.001295127,0.000380021,0.001097936
-0.123825562,-0.148455898,-0.188485311,-0.004771643,-0.000365667,-0.000275728
-0.05524515,0.22626709,-0.215780884,-0.001656897,0.004832299,-0.000606224
0.22213184,0.050550535,0.093184348,-0.00102149,-0.004018398,-6.48E-06
0.185048445,-0.381827989,0.055053433,0.003052187,-0.002967088,0.000978824
0.245277246,-0.116563904,0.055203431,0.002787993,-0.001675914,-0.000136953
0.03155461,0.186624657,-0.024547581,-0.001371853,0.000324475,0.001242082
0.061232937,0.185805366,-0.084867619,0.001931868,0.003621727,0.000600963
0.311731926,-0.116212013,0.143796095,-0.000705223,-0.002192314,5.78E-05
0.273813739,-0.207037489,0.101237149,0.00193889,-0.00285197,-6.39E-05
0.385800448,-0.241425549,0.194698752,-0.001982636,0.000396565,-0.000710668
0.33857055,-0.15645738,0.172627232,-0.003248931,-0.000374042,-0.000911532
0.39126826,-0.041586711,0.175320477,-0.00072801,0.00176431,-0.000673604
0.150256598,-0.010150794,-0.034936057,0.004817018,0.001339045,0.000610049
0.127505569,-0.244847432,-0.038493897,0.004214386,0.00141563,0.000585392
0.056288018,-0.659198873,-0.096949642,0.000697701,0.004848456,6.05E-05
0.261206025,-0.213084561,0.117291313,0.000139719,-0.003729127,-6.48E-05
0.159755693,0.064615991,0.021824253,0.002209969,-0.002643027,0.000591753
0.209993426,-0.046692994,0.038743778,0.003611619,-0.001961083,0.000342602
0.380944377,-0.222841564,0.11454064,0.00204647,0.002424275,-0.00123157
-0.119079441,-0.103331259,-0.258008773,0.00128995,0.000604394,-0.000943492
-0.291597945,0.07425606,-0.222594985,0.004053837,-0.003301533,-0.000135732
-0.100210437,-0.231739257,-0.113879704,-0.008470265,0.000163586,-6.38E-05
0.094310268,-0.306108682,0.001591525,0.001240895,-0.000975085,0.001239723
0.340174993,-0.183720124,0.169234093,-0.002128696,-0.001191906,-0.000439534
0.306855501,0.370656957,0.107893449,-0.001964413,0.000883503,-0.000694917
0.394252674,0.301307465,0.165976373,0.001135769,0.002079373,-0.000481964
-0.074599608,0.189690547,-0.105102999,-0.008630624,0.00196509,0.000124763
0.306322117,-0.215010622,0.080588234,0.002376001,0.000243613,-0.000573226
-0.523199122,0.265296525,-0.022755862,0.010091302,-0.000190928,0.000212317
-0.477690619,0.129068874,-0.044528922,0.009593657,0.001095991,-0.00021626
-0.759613454,0.481825216,0.250028299,0.013319084,-0.000920779,0.000193786
-0.088757271,0.262398732,-0.14878482,-0.007252194,0.003479527,0.000196492
0.050389669,0.168405365,-0.115301967,0.001867757,0.005381124,0.000666543
-0.296087712,-0.002153714,-0.242261984,0.005519632,-0.001089183,-0.000484411
0.374155258,0.125893662,0.205483663,-0.002165369,0.000457265,-0.000168162
0.331032827,0.258823252,0.136723707,-0.00192541,0.001667611,-0.000977926
-0.850539746,0.319655884,0.36006675,0.009752209,-0.000956313,0.000109364
0.260402785,-0.035129173,0.126853756,-0.002532584,-0.00264586,-0.000190642
-0.094974665,-0.011409227,-0.219325907,-0.002110338,0.002191648,-0.000636932
0.246556981,-0.251179653,0.068948778,0.002429109,-0.002147718,-2.35E-05
-0.179382306,-0.079380629,-0.222403113,-0.001930753,-0.003564019,-0.00060455
0.116575897,-0.163782349,0.001363433,0.002402514,-0.001993644,0.00093019
-0.237169582,0.146787049,-0.22412249,0.002106475,-0.00473552,-0.000240043
-0.559571912,-0.316661057,0.018462828,0.004060408,0.002103876,-0.000366797
-0.247097538,-0.454625936,-0.196321986,0.002167845,-0.005436811,-2.95E-05
0.173284826,0.761020713,0.081276944,-0.006177593,-0.002865911,-0.000276532
0.318108298,-0.10639168,0.157856004,-0.002703161,-0.001209156,-0.000416769
0.038236931,0.228247532,-0.074883305,0.001062701,0.00192584,0.000755417
-0.200100354,-0.039965994,-0.193664527,-0.005202209,-0.005472312,-0.000425399
0.015400931,0.136492589,-0.093308115,-0.00159104,0.004463567,0.000650955
0.170373183,0.27185917,0.017973921,0.001635674,-0.0022828,0.000127054
0.101018931,0.17960468,-0.049400299,0.002998724,0.001780883,0.000755882
0.248577667,-0.222333572,0.045878074,0.003277172,-0.000997801,-9.17E-05
-0.172078521,-0.380113733,-0.180739952,-0.002503742,-0.005930573,-6.43E-05
0.126724411,0.008693908,0.040112944,0.001002546,-0.003613723,0.001007033
0.216306426,-0.618296522,-0.018566133,0.007359812,0.001473341,0.000287361
-0.285047908,-0.025033628,-0.235822484,0.005169679,-0.001624347,-0.000476596
0.28166108,0.047337409,0.125108088,-0.003982393,0.000262274,-0.000808936
-0.192627522,0.091617432,-0.175202394,-0.008497067,-0.004352507,-0.000154681
0.407599109,0.123628724,0.249312247,0.002114539,-0.003161867,0.000870341
-0.077542159,-0.098531668,-0.136895234,-0.006287913,0.001884582,-9.25E-05
-0.353410483,0.118807042,-0.140449214,0.006147766,-0.002549879,0.000279429
0.201794215,-0.250742008,0.039618729,0.004015834,-0.001683991,0.00057344
-0.251397184,0.047857167,-0.210428645,0.002822409,-0.004958072,-7.10E-05
0.053124571,-0.001882201,-0.083324223,0.001712256,0.002987892,0.000698406
0.01778215,-0.352312188,-0.032394589,-0.004612808,0.002420347,0.000742639
0.277499638,-0.086190957,0.102230183,0.001959228,-0.002738874,0.000309628
0.171875249,-0.10013785,-0.023583189,0.005536398,0.001486677,0.000595378
0.366198293,-0.042285131,0.164089082,-4.01E-07,-0.000619337,-0.00032177
0.200962408,0.193403161,-0.003578009,0.004120461,-0.000194165,0.000131091
0.192226465,0.080171031,0.067840962,-0.000178949,-0.003905128,0.000105272
0.099997907,-0.304540877,-0.027519683,0.00154057,0.002156088,0.001002532
-0.152701023,0.435911788,-0.254180658,-0.001831211,-5.42E-05,-0.000615528
0.333284497,-0.570229503,0.115992042,0.004478686,-0.001713429,0.000146315
-1.084917272,-0.677073206,0.572693056,-0.022781746,0.004419653,-0.000316073
0.051390877,-0.143752961,-0.131499646,0.002457206,0.005773681,0.000279375
-0.07410056,-0.023035751,-0.094087522,-0.007669843,0.002596418,0.000690328
-0.043216439,-0.030563627,-0.221804926,-3.63E-05,0.00495099,-0.000884091
0.165275192,-0.087272606,-0.036246472,0.005519078,0.001172454,0.000313954
-0.064818474,0.138931482,-0.207545652,-0.002406692,0.004275468,-0.000566157
0.111055898,-0.062567023,-0.008479112,0.0023769,0.000153002,0.001073494
-0.240187057,0.279698977,-0.213865895,0.001404336,-0.004967574,-8.65E-05
0.084475608,0.361799345,-0.08475815,0.003521131,0.00318863,0.000476624
-0.19751892,0.325152688,-0.266950085,0.002366427,-0.001791595,-0.000729888
-0.015431447,0.513259535,-0.122690869,-0.002324684,0.005123905,0.000611516
-0.067364507,0.081086076,-0.054167451,-0.010297148,0.001420763,0.000635911
